name,rating,category
Hunza Regency Inn,4.379310344827586,Hotels
Divine Residency Skardu,4.1,Hotels
Serena Altit Fort Residence,4.722222222222222,Hotels
Pine Tree Resort upper Kachura lake Road,4.684210526315789,Hotels
Ambiance Resort Hunza,4.888888888888889,Hotels
Stream View Guest House - Deluxe Triple Room,4.714285714285714,Hotels
Baltistan Village Guest House - Double Room,3.3,Hotels
Koh e Qaf Hunza,4.833333333333333,Hotels
Bottle Neck Hotel,4.4,Hotels
Hunza Grand Motel,4.6,Hotels
Manasau Resort Hunza,4.7,Hotels
Ibex Homestay Skardu Baltistan,4.052631578947368,Hotels
Osho Beyaak,4.5,Hotels
Skardu View Point Hotel and Huts,4.299065420560748,Hotels
Mulberry Hotel Hunza,4.1,Hotels
Old Hunza Inn,4.684210526315789,Hotels
rock view skardu,4.3875,Hotels
Hard Rock Hunza-High Rock Hunza Resort & Villas,4.714285714285714,Hotels
Vantage Lodge,4.875,Hotels
LOKAL Rooms x Hunza (5 Peaks),3.3,Hotels
Shalimar Hotel and Restaurant,4.377777777777778,Hotels
The Guest House Hunza,4.4,Hotels
Skardu One Hotel and Resort,4.545454545454546,Hotels
NS Hunza (Northern Sapphire Hunza),4.052631578947368,Hotels
Mount View Hotel,4.58,Hotels
Hikal Guest House & Restaurant,4.299065420560748,Hotels
Pyramid Lodge,4.3478260869565215,Hotels
Baltit Heritage Hotel,4.3875,Hotels
The Himalayan Gateway Hotel and Resort Skardu,4.380952380952381,Hotels
Hotel Mountain Lagoon Skardu,4.76,Hotels
Manasau Resort,4.875,Hotels
Casa de Vascos Hotel and Restaurant,4.413793103448276,Hotels
HUNZA HILLS HOTEL,4.377777777777778,Hotels
Skardu Orchard,4.451612903225806,Hotels
Royal Inn Hunza,4.545454545454546,Hotels
Skardu Gateway Hotel & Restaurent,4.616666666666666,Hotels
Arcadian Inn Hotel,4.58,Hotels
Kallisto Resort,4.3,Hotels
DreamsNex Resort Skardu,4.8,Hotels
Hunza Elites,4.3478260869565215,Hotels
The Yak Motel Skardu,5.0,Hotels
North Home Skardu,5.0,Hotels
Faizan Guest House Hunza,4.380952380952381,Hotels
Beautiful Baltistan Lodge,4.235399465369494,Hotels
Hotel Hunza Heaven,4.76,Hotels
Trout Villa Skardu,4.235399465369494,Hotels
Hunza Lavender Hotel,4.413793103448276,Hotels
Apricot Spring Resort (ASR) Hotel Skardu,5.0,Hotels
Osho Beyaak,4.451612903225806,Hotels
Mulberry Continental Hotel Skardu,5.0,Hotels
Fairy Land Hotel,4.616666666666666,Hotels
Lashkar resort,5.0,Hotels
Ringachan Guest House & Restaurant,4.8,Hotels
Four Seasons Guest House Hunza,4.3,Hotels
..,4.125,Hotels
Avari Xpress Skardu Hotel,4.5,Hotels
Hotel Blangsa Indus view,4.4,Hotels
Hotel Reego,4.4,Hotels
Moon Resort Kachura,4.8,Hotels
APEX Hotels and Resorts LeYurt Skardu,5.0,Hotels
Elli's Luxus Hotel,4.1,Hotels
Pacific Guest House Skardu,4.6,Hotels
Indus Cabana guest house,5.0,Hotels
Sukoon Resorts,4.555555555555555,Hotels
Adventure Sarai Hotel Skardu,5.0,Hotels
Kachura Resort,4.1,Hotels
Glamp Pakistan,3.888888888888889,Hotels
K2 Paradise Guest House,4.4,Hotels
SU CASA SKARDU,4.235399465369494,Hotels
K2 Orchard (Guest House),4.235399465369494,Hotels
Hotel Travel Lodge,4.631578947368421,Hotels
HIKK Inn,5.0,Hotels
LOKAL Rooms x Skardu (Indus River),3.9,Hotels
Signature Skardu Hotel,4.925,Hotels
Orgventure Resorts Skardu,4.566666666666666,Hotels
LOKAL Rooms x Skardu (Katpana Retreat),4.9,Hotels
"MONTAGNA PODS, KATPANAH, SKARDU.| Best hotels in Skardu",4.893617021276596,Hotels
Sundus Guest House Skardu,5.0,Hotels
HOTEL DELIGHT SKARDU,4.8,Hotels
Hotel Luxy skardu,4.95,Hotels
Lavender Cottage & Guest House,5.0,Hotels
Harriot Skardu,4.857142857142857,Hotels
Concordia Motel Baltistan,4.457627118644068,Hotels
Executive Guest House Skardu,4.966666666666667,Hotels
Dirleh Hotel,4.983333333333333,Hotels
Snowland Guest House,4.166666666666667,Hotels
Hotel Dewan-e-Khas,4.171875,Hotels
Green Orchard Skardu,5.0,Hotels
Shaheen guest house Skardu,4.235399465369494,Hotels
Sehrish Guest House Skardu,4.235399465369494,Hotels
Indus Lodges Skardu,4.55,Hotels
Morning Resort Skardu,4.75,Hotels
Mountain Face Skardu,5.0,Hotels
Eat and Read Hotel and Restaurant,4.042553191489362,Hotels
Hotel Saspolo Skardu,4.3,Hotels
LOKAL x Mountain View (Skardu),4.5,Hotels
"Hotel Mashabrum Skardu, Pakistan",3.8,Hotels
Baltistan Mountain Chalet Hotel,4.310344827586207,Hotels
"Baltistan Fort, Skardu Resort Hotel",3.763157894736842,Hotels
Baltistan Village Guest House,4.291666666666667,Hotels
GASHABRUM HOTEL AND RESTAURANT,4.333333333333333,Hotels
"Trout Villa, Skardu",4.666666666666667,Hotels
Arish Luxury Suites,4.862068965517241,Hotels
Hotel Sarfaranga skardu,4.3,Hotels
Skardu Saraye Hotel & Resort,4.966666666666667,Hotels
Baltistan Resort,4.56140350877193,Hotels
Baltistan Family Guest House,4.235399465369494,Hotels
Skardu Suites Resort,3.75,Hotels
The Hill Town Resort Skardu,4.235399465369494,Hotels
Comfort Inn Skardu,4.235399465369494,Hotels
Dynasty Skardu,4.120689655172414,Hotels
IBEX LODGE SKARDU,4.666666666666667,Hotels
LashaRi Resort Skardu,4.4,Hotels
Biafo Resort,4.9,Hotels
Ameeri Resort,4.714285714285714,Hotels
Desert one hotel and restaurant skardu,4.8,Hotels
Caprafal Hotel Skardu,4.72,Hotels
Hotel Elite Skardu,4.5,Hotels
Rafsal A Countryside Cottage,4.933333333333334,Hotels
Royal Resort Skardu,4.825,Hotels
Skardu luxus hotel,5.0,Hotels
POLO LAND HOTEL SKARDU AND RESTAURANT,4.2,Hotels
Alpine Abode Skardu (AAS),5.0,Hotels
Indus View Hotel Skardu,4.4,Hotels
Panorama Luxury House - Penthouse Apartment,4.4,Hotels
"Gali's End By Roomy, Kalabagh Nathiagali - Two-Bedroom Apartment",4.2,Hotels
"Gali's End By Roomy, Kalabagh Nathiagali - Studio with Garden View",4.2,Hotels
Hilla Apartments Nathia Gali,4.235399465369494,Hotels
Valley View Private Apartments - Apartment with Mountain View,4.166666666666667,Hotels
Valley View Private Apartments - Two-Bedroom Apartment,4.166666666666667,Hotels
Exquisite Private Apartments - Holiday Home,4.235399465369494,Hotels
The Balaj Cottages Kalabagh,4.235399465369494,Hotels
"Bismillah Apartments, Kala Bagh by LMC - Apartment with Mountain View",4.235399465369494,Hotels
"Bismillah Apartments, Kala Bagh by LMC - Two-Bedroom Apartment",4.235399465369494,Hotels
"Bismillah Apartments, Kala Bagh by LMC - Deluxe Apartment",4.235399465369494,Hotels
"Bismillah Apartments, Kala Bagh by LMC - One-Bedroom Apartment",4.235399465369494,Hotels
Holiday Inn Nathiagali,4.235399465369494,Hotels
Hotel Hilla and Apartments Nathiagali,4.235399465369494,Hotels
Rockingham House NathiaGali,4.235399465369494,Hotels
Hidden Heaven Cottage,4.235399465369494,Hotels
Bellevue Luxury Apartments Nathia Gali,4.235399465369494,Hotels
Al Hussain Family Apartments,5.0,Hotels
"Bismillah Apartments, Kala Bagh by LMC - Apartment with Balcony",4.235399465369494,Hotels
SNOW LINE RESIDENCE,4.235399465369494,Hotels
Modern house In Mansehra,4.235399465369494,Hotels
Panorama Luxury House - Apartment with Mountain View,4.235399465369494,Hotels
Republika by Summit Resorts - Two-Bedroom Suite,5.0,Hotels
Hill Top Villa - Villa with Garden View,3.8333333333333335,Hotels
Alaf Laila Guest House - Budget Twin Room,4.5,Hotels
Alaf Laila Guest House - Deluxe Double Room,4.5,Hotels
Hill Top Villa - One-Bedroom Villa,3.8333333333333335,Hotels
Hill Top Villa - Standard Villa,3.8333333333333335,Hotels
Blue Pine Retreat,4.235399465369494,Hotels
Zavyan's Cottage,5.0,Hotels
Hill Top Villa - Superior Villa,3.8333333333333335,Hotels
Hidden Heaven Cottage,4.235399465369494,Hotels
Urban Lodge,4.235399465369494,Hotels
"Gali's End By Roomy, Kalabagh Nathiagali - Superior Apartment",4.2,Hotels
Abshar Hotel,4.0,Hotels
Hotel Cedar Inn,4.235399465369494,Hotels
ROYAL PLASE HOTEL,4.0,Hotels
Autumn Pill Apartments,5.0,Hotels
Hill Heaven Resort,4.0,Hotels
The Butt Karahi And K International Hotel,2.3,Hotels
Ali's Hotel,3.333333333333333,Hotels
Heaven Valley Motel & BBQ,4.235399465369494,Hotels
Sharjah Hotel & Guest House in Mansehra,3.0,Hotels
Waterstone's Hotel,4.235399465369494,Hotels
Belmont Chalet Hotel Nathia gali,1.0,Hotels
Arcadian cottage,4.235399465369494,Hotels
Epic Hotel,4.0,Hotels
Rockingham House Nathiagali,4.235399465369494,Hotels
Blue Pine Retreat,4.235399465369494,Hotels
Abbott House,4.235399465369494,Hotels
Happy Stay Guest House,4.235399465369494,Hotels
"Eagle Nest Cottage, Nathia Gali",4.235399465369494,Hotels
"Gali's End By Roomy, Kalabagh Nathiagali - Studio with Garden View",4.2,Hotels
Bellevue Luxury Apartments,4.235399465369494,Hotels
Alrehman guest house thandiani,4.8,Hotels
Hotel Summer Retreat Nathiagali,3.1,Hotels
Basera Lodges,4.375,Hotels
Resort 99 Nathiagali,3.8,Hotels
Bellevue Luxury Apartments,4.6,Hotels
Eden View Guest House & Restaurant,4.0,Hotels
Paradise Inn Hotel,4.25,Hotels
luxury inn hotel,4.2,Hotels
Hassan Lodgers,4.235399465369494,Hotels
Hotel Green executive,4.666666666666667,Hotels
Best View Hotel & Restaurant,2.63265306122449,Hotels
The Balaj cottages,4.3,Hotels
Zoaish Guest House,4.225,Hotels
Al Miraj geust House,1.0,Hotels
Hotel Royal Inn,4.833333333333333,Hotels
Richmond Boutique Hotel Nathia Gali,4.316666666666666,Hotels
Marhaba Hotel and Resturant,2.75,Hotels
Taj Hotel and Restaurant The Original Patakha Chicken,3.8333333333333335,Hotels
Exclusive Guest House,4.235399465369494,Hotels
Alaf Laila Guest House - Deluxe Double Room,4.5,Hotels
Kohistan Hotel,3.5,Hotels
Safeer sahab Hotel & Restaurant,3.925,Hotels
Kamran sasta hotel,5.0,Hotels
Red Onion Hotel,2.6779661016949152,Hotels
Shafaat Hotel & Restaurant,2.8666666666666667,Hotels
Nathia Gali Resorts,4.666666666666667,Hotels
Sky Touch Restaurant,3.0,Hotels
Libra Guest House,4.235399465369494,Hotels
Red Onion Hotel & Restaurant,4.235399465369494,Hotels
Green Onion,2.796610169491525,Hotels
PC GREEN HOTEL,3.816666666666667,Hotels
Sikandar Bagh Cottages,3.9,Hotels
Safeer sahab Hotel & Restaurant,4.0,Hotels
Kamran sasta hotel,5.0,Hotels
Red Onion Hotel,2.1,Hotels
Nathia Gali Resorts,4.9,Hotels
Sky Touch Restaurant,3.0,Hotels
Libra Guest House,4.235399465369494,Hotels
Red Onion Hotel & Restaurant,4.235399465369494,Hotels
Green Onion,1.9,Hotels
Sikandar Bagh Cottages,4.0,Hotels
PC GREEN HOTEL,3.7,Hotels
Zam Zam Hotel,3.555555555555556,Hotels
Nathia Heights Hotel,3.9,Hotels
Ramlina Hotel,4.1,Hotels
Nathia Gali Edge Hotel,4.4,Hotels
Taj Mahal,3.0,Hotels
Hotel Hilla & Apartments Nathia Gali,4.8,Hotels
Alrehman guest house thandiani,4.8,Hotels
"The Point by Roomy, Thandiani",4.235399465369494,Hotels
Exclusive Guest House,4.235399465369494,Hotels
Al Qayyum Castle Hotel and Marriage Hall,4.0,Hotels
New Lala Zar Guest House,3.0,Hotels
Ahmed Ali hotel,4.166666666666667,Hotels
Snow Line Residence,4.888888888888889,Hotels
Summer Cottage,5.0,Hotels
Chinar Lodges Abbottabad,4.235399465369494,Hotels
Raees Khana Hotel Nathia gali,4.0,Hotels
Hotel City View,4.235399465369494,Hotels
Safari Pines Hotel,4.888888888888889,Hotels
Nathia Hills hotel & Restaurant,2.8,Hotels
MASHAL PALACE,4.9,Hotels
"Eagle Nest Cottage, Kala Bagh",4.4,Hotels
Abbasi Hotel,2.25,Hotels
Soulters guest house,5.0,Hotels
Perfect Place Hotel Nathiagali,3.3,Hotels
Qubed Nathiagali,4.7,Hotels
Gold N Silver Inn Nathiagali,4.444444444444445,Hotels
Hotel Greenland,3.8333333333333335,Hotels
Urban Lodge,4.235399465369494,Hotels
Hilla Apartments Nathia Gali,4.235399465369494,Hotels
Red Onion Restaurant,3.0,Hotels
ARCADIAN COTTAGE NATHIA GALI,4.8,Hotels
Karakuram Hotel & Restaurant,4.142857142857143,Hotels
Chinar Hotel & Restaurant,3.1,Hotels
R K Resort Nathia Gali,3.7,Hotels
Al Noor hotel and Restaurant,4.125,Hotels
Hidden Heaven Cottage,3.0,Hotels
Fogland Hotel Nathia Gali,3.2,Hotels
Abbott Valley Guest house,4.0,Hotels
Hamala Inn Hotel,5.0,Hotels
Down Town,4.8,Hotels
Shimla resort & rest house nathia gali,3.0,Hotels
Galyat Gateway Hotel & Restaurant,4.6,Hotels
Vacation Inn Hotel and Restaurant nathia gali,4.714285714285714,Hotels
STC Chalets & Cottages,3.5,Hotels
Afaq Hotel,3.2,Hotels
Khan Continental Hotel and Restaurant,4.3,Hotels
Jeddah Tourist hotel,3.8,Hotels
Libra Guest House,4.235399465369494,Hotels
Al Miraj Geust House,4.235399465369494,Hotels
Destination Hotel Thandiani,3.1,Hotels
Sky Lodge Hotel,2.9,Hotels
Hotel Da Ville,3.2,Hotels
Deen Resort Motel,3.9,Hotels
Lemon Lodges by Roomy,4.0,Hotels
Retreat House Nathia Gali,3.3,Hotels
The Cloud Hotel,4.222222222222222,Hotels
"Hillside Cottages, Kala Bagh by LMC",4.5,Hotels
Hotel Elites NathiaGali,2.7777777777777777,Hotels
Abbott Garden Hotel,3.5,Hotels
Lalazar Hotel & Restaurant,3.3,Hotels
Hotel Aashiana,3.0,Hotels
Abbotabad View Hotel,3.5,Hotels
Pak Palace Guest House,3.333333333333333,Hotels
SMART HOTEL,3.7,Hotels
Dream Valley Resort Bara hoter muree road bara hoter velley ABBOTTABAD,4.571428571428571,Hotels
Green's Cottage,4.8,Hotels
Holiday Hotel,3.7,Hotels
"Villa Republika, Ground floor 24/7 security",4.235399465369494,Hotels
Pak Palace Guest House Abbottabad,4.235399465369494,Hotels
Sharjah international hotel Abbottabad,4.4,Hotels
Nathia Gali Guest House,4.8,Hotels
Horizon Resort Abbottabad,3.7,Hotels
VIP Guest House,4.083333333333333,Hotels
Hotel sky Touch abbottabad,4.46,Hotels
Ivy cottages & Hotel Nathigali,5.0,Hotels
Zavyan's Cottage NathiaGali,4.142857142857143,Hotels
Hotel Galiyat Continental,3.9166666666666665,Hotels
Hotel Taj Mahal,4.066666666666666,Hotels
Bolan Hotel abbottabad,4.233333333333333,Hotels
SKY touch hotel,2.75,Hotels
Hotel Sarban,4.135593220338983,Hotels
Hotel One Mansehra,4.491228070175438,Hotels
New White Palace Hotel,4.0,Hotels
Isfania Continental Hotel,4.9,Hotels
Umda Hotel Galaxy,3.875,Hotels
"BLUE PINE Retreat, Nathiagali",3.2,Hotels
Ptcl Shimla Guest House,3.775,Hotels
The Cloud Resorts,4.235399465369494,Hotels
Villa Republika Central,4.235399465369494,Hotels
Hotel Ittehad Regency,4.533333333333333,Hotels
Punjab Hut Abbottabad,3.88,Hotels
Magpie Lodge,4.775862068965517,Hotels
Alpine Hotel & Resort,3.1864406779661016,Hotels
"Hotel Red Roof & Restaurant, Nathigali Road, Harnoi, Abbottabad",4.3,Hotels
Hotel City Center,4.216666666666667,Hotels
Hotel Abbott Garden,4.033333333333333,Hotels
Republika Urban,4.235399465369494,Hotels
Abbott Crown Hotel & Restaurant Abbottabad,4.016666666666667,Hotels
"The Point by Roomy, Thandiani",4.3559322033898304,Hotels
Zain Hotel,3.583333333333333,Hotels
Hidden Hills Hotel & Resort,3.883333333333333,Hotels
Hotel Al-Zahra,4.75,Hotels
Tulip Guest House,3.706896551724138,Hotels
Gali's End by Roomy,3.7666666666666666,Hotels
Rockingham House,4.333333333333333,Hotels
River Residency and Restaurant,4.125,Hotels
Hotel Visit Inn Abbottabad,4.473684210526316,Hotels
Hotel Moonlight Abbottabad,4.222222222222222,Hotels
Ridge View Apartments (2 beds apartment for rent),4.235399465369494,Hotels
AK HOTEL Abbottabad,4.933333333333334,Hotels
Triple One Hotel Suites,4.107142857142857,Hotels
Silk Way Guest House,3.72,Hotels
Springwood Hotel and Restaurant by PlanAVoyage,4.5,Hotels
Silk Way Guest House,4.235399465369494,Hotels
Stargaze Hotel & Apartments,3.655172413793104,Hotels
Alaf Laila Guest House Abbottabad,4.220338983050848,Hotels
A.W.K Hotels,4.1,Hotels
Marwa Hotel Abbottabad,4.05,Hotels
Republika by Summit Resorts - Standard Double Room,4.235399465369494,Hotels
Hotel One Abbottabad,4.633333333333334,Hotels
Republika Urban,4.241379310344827,Hotels
Usmania guest house,3.82,Hotels
Siran Valley Hotel (Guest house),3.95,Hotels
Royal Emirates Residence Hotel Abbottabad,4.55,Hotels
New Grand Hotel,3.6,Hotels
Falcon Hotel,3.633333333333333,Hotels
Flamingo Guest House Abbottabad,3.466666666666667,Hotels
Republika Central Hotel and BnB,4.947368421052632,Hotels
Hotel Galiyat Inn and Restaurant,3.6440677966101696,Hotels
Hotel Ittehad Regency,4.533333333333333,Hotels
Punjab Hut Abbottabad,3.88,Hotels
Magpie Lodge,4.775862068965517,Hotels
Alpine Hotel & Resort,3.1864406779661016,Hotels
"Hotel Red Roof & Restaurant, Nathigali Road, Harnoi, Abbottabad",4.3,Hotels
Hotel City Center,4.216666666666667,Hotels
Hotel Abbott Garden,4.033333333333333,Hotels
Republika Urban,4.235399465369494,Hotels
Abbott Crown Hotel & Restaurant Abbottabad,4.016666666666667,Hotels
"The Point by Roomy, Thandiani",4.3559322033898304,Hotels
Zain Hotel,3.583333333333333,Hotels
Hidden Hills Hotel & Resort,3.883333333333333,Hotels
Hotel Al-Zahra,4.75,Hotels
Tulip Guest House,3.706896551724138,Hotels
Gali's End by Roomy,3.7666666666666666,Hotels
Rockingham House,4.333333333333333,Hotels
River Residency and Restaurant,4.125,Hotels
Hotel Visit Inn Abbottabad,4.473684210526316,Hotels
Hotel Moonlight Abbottabad,4.222222222222222,Hotels
Ridge View Apartments (2 beds apartment for rent),4.235399465369494,Hotels
AK HOTEL Abbottabad,5.0,Hotels
Triple One Hotel Suites,4.4,Hotels
Silk Way Guest House,4.2,Hotels
Springwood Hotel and Restaurant by PlanAVoyage,4.6,Hotels
Silk Way Guest House,4.235399465369494,Hotels
Stargaze Hotel & Apartments,4.0,Hotels
Alaf Laila Guest House Abbottabad,4.7,Hotels
A.W.K Hotels,4.1,Hotels
Marwa Hotel Abbottabad,4.4,Hotels
Republika by Summit Resorts - Standard Double Room,4.235399465369494,Hotels
Hotel One Abbottabad,4.4,Hotels
Republika Urban,4.241379310344827,Hotels
Usmania guest house,3.82,Hotels
Siran Valley Hotel (Guest house),3.95,Hotels
Royal Emirates Residence Hotel Abbottabad,4.55,Hotels
New Grand Hotel,3.6,Hotels
Falcon Hotel,3.633333333333333,Hotels
Flamingo Guest House Abbottabad,3.466666666666667,Hotels
Republika Central Hotel and BnB,4.947368421052632,Hotels
Hotel Galiyat Inn and Restaurant,3.6440677966101696,Hotels
"Mirpur Apartments  Hotel - Executive Apartment, 2 Bedrooms",3.6440677966101696,Hotels
West End Family Home stay - Deluxe Double Room,4.75,Hotels
"Mirpur Apartments  Hotel - Deluxe Apartment, 3 Bedrooms",4.235399465369494,Hotels
West End Family Home stay - Quadruple Room with Balcony,4.75,Hotels
"Mirpur Apartments  Hotel - Executive Apartment, 3 Bedrooms",4.235399465369494,Hotels
West End Family Home stay - Economy Double or Twin Room,4.75,Hotels
West End Family Home stay - Deluxe Double or Twin Room,4.75,Hotels
Wadi Resort (Standard Double Room 3),4.235399465369494,Hotels
Impeccable 4-Bed Villa in Mirpur azad khasmir,4.235399465369494,Hotels
Wadi Resort (Family Double Room 2),4.235399465369494,Hotels
Wadi Resort (Standard Triple Room 1),4.235399465369494,Hotels
Toli Peer Guest House,4.235399465369494,Hotels
Wadi Resort (Family Double Room 3),4.235399465369494,Hotels
Wadi Resort (Family Double Room 5),4.235399465369494,Hotels
Wadi Resort (Standard Double Room 4),4.235399465369494,Hotels
Wadi Resort (Standard Triple Room 2),4.235399465369494,Hotels
Wadi Resort (Standard Double Room 5),4.235399465369494,Hotels
Wadi Resort (Family Double Room 4),4.235399465369494,Hotels
River Vibes Guest House Muzaffarabad,4.235399465369494,Hotels
Wadi Resort (Standard Triple Room 3),4.235399465369494,Hotels
"Khaqan Heights, Murree",4.235399465369494,Hotels
Wadi Resort (Family Double Room 6),4.235399465369494,Hotels
Wadi Resort (Standard Double Room 6),4.235399465369494,Hotels
Kashmir lodge - Deluxe Room,4.0,Hotels
Kashmir lodge - Family Suite,4.0,Hotels
Kashmir lodge - King Room with Two King Beds,4.0,Hotels
Kashmir lodge - Superior Queen Room,5.0,Hotels
Sky Resort Sharda,4.235399465369494,Hotels
Sharda Good View,5.0,Hotels
Muree Hotel,3.0,Hotels
Suboor luxury Hotel Bhurban,5.0,Hotels
Hillview Guesthouse Arangkel,4.6,Hotels
Panjal lodges,5.0,Hotels
Entire 6-Bed Garden Villa,4.235399465369494,Hotels
Popeyes Guest House,4.235399465369494,Hotels
Wadi Resort (Budget Twin Room 1),4.235399465369494,Hotels
Neelam Elites,4.235399465369494,Hotels
Wadi Resort (Budget Twin Room 2),4.235399465369494,Hotels
"Stunning Family, Mirpur House",4.235399465369494,Hotels
Wadi Resort (Standard Double Room 1),4.235399465369494,Hotels
Haveli Guest House,4.235399465369494,Hotels
Wadi Resort (Family Double Room 1),4.235399465369494,Hotels
Entire 6-bed Garden Villa,4.235399465369494,Hotels
Wadi Resort (Standard Double Room 2),4.235399465369494,Hotels
Chinar Guest House,4.235399465369494,Hotels
Springfield Guest House - Standard Double Room,4.235399465369494,Hotels
Abbasin Lodges & Guest house,3.8,Hotels
Have Highets gust House,5.0,Hotels
Neelum Hotel,4.0,Hotels
Safe Land Resort Arangkel,4.8,Hotels
Adventure Island Guest House,5.0,Hotels
Hotel Pine Track & Green Food Hut,4.1,Hotels
Mountain View Guest House,5.0,Hotels
Gillani Hotel,3.0,Hotels
City View Guest House - Rawalakot,3.0,Hotels
Sitara kashmir Guest house,5.0,Hotels
J&K Guest House Resort Leepa,5.0,Hotels
